TreeID,Family,Genus,species,DBH,Xutm,Yutm
"141382",Sapotaceae,Pouteria,guianensis,2,285432.446338,581553.988
"141383",Annonaceae,Anaxagorea,dolichocarpa,2.5,285430.671644,581552.937
"141384",Clusiaceae,Tovomita,"sp,2 CAY-ATDN",2.3,285428.8313907,581556.2606
"141385",Annonaceae,Anaxagorea,dolichocarpa,1.1,285429.222469,581557.737
"141385",Annonaceae,Anaxagorea,dolichocarpa,1.4,285429.222469,581557.737
"141386",Myristicaceae,Iryanthera,hostmannii,1,285429.557473125,581558.35975
"141387",Annonaceae,Anaxagorea,dolichocarpa,2.3,285432.5040064,581559.3408
"141388",Annonaceae,Anaxagorea,dolichocarpa,1.5,285432.7358528,581558.5728
"141389",Fabaceae,Inga,rubiginosa,1,285433.51461805,581558.0721
"141391",Clusiaceae,Tovomita,"sp,2 CAY-ATDN",1.6,285434.436426875,581558.13705
"141392",Fabaceae,Inga,jenmanii,1,285434.8873632,581558.3758
"141394",Lecythidaceae,Eschweilera,coriacea,7,285435.19709125,581557.00325
"141395",Chrysobalanaceae,Couepia,guianensis,2.1,285434.918188375,581557.23415
"141408",Myrtaceae,Eugenia,pseudopsidium,2,285434.8514512,581551.5648
"141410",Sapotaceae,Pradosia,cochlearia,5.8,285434.273705975,581552.43915
"141411",Annonaceae,Oxandra,asbeckii,11.1,285433.70499255,581553.63005
"141412",Meliaceae,Guarea,pubescens,1.9,285433.2360041,581552.7582
"141413",Chrysobalanaceae,Licania,alba,7.2,285433.373762,581550.916
"141414",Burseraceae,Dacryodes,nitens,1.5,285433.335747975,581550.69545
"141415",Rubiaceae,Chimarrhis,turbinata,29.12535459,285432.86678,581549.8236
"141416",Simaroubaceae,Homalolepis,morettii,18.30281846,285432.6420617,581551.9538
"141417",Annonaceae,Anaxagorea,dolichocarpa,2.4,285427.145048,581559.42075
"141418",Fabaceae,Inga,loubryana,3,285427.308034725,581559.57385
"141419",Myrtaceae,Eugenia,coffeifolia,1.1,285427.076158925,581560.34185
"141421",Clusiaceae,Tovomita,obovata,6.2,285429.4106826,581559.8854
"141423",Annonaceae,Anaxagorea,dolichocarpa,3.5,285428.687979375,581561.23975
"141424",Clusiaceae,Symphonia,"sp,1",7.5,285428.85096955,581561.39285
"141425",Moraceae,Trymatococcus,amazonicus,1.4,285429.8307786,581561.2658
"141427",Peraceae,Pogonophora,schomburgkiana,1.1,285430.5805878,581560.8611
"141474",Clusiaceae,Symphonia,"sp,1",6.1,285434.715206875,581563.45095
"141475",Fabaceae,Dicorynia,guianensis,1,285434.0614003,581563.8842
"141476",Fabaceae,Inga,rubiginosa,0.9,285434.61922,581563.4224
"141477",Annonaceae,Anaxagorea,dolichocarpa,1,285435.0357958,581561.3493
"141477",Annonaceae,Anaxagorea,dolichocarpa,1.2,285435.0357958,581561.3493
"141478",Annonaceae,Oxandra,asbeckii,9.2,285433.6720688,581561.36215
"141479",Annonaceae,Anaxagorea,dolichocarpa,3,285433.85499275,581561.1027
"141480",Annonaceae,Anaxagorea,dolichocarpa,2.9,285433.0961552,581561.19085
"141481",Meliaceae,Trichilia,schomburgkii,2.5,285431.982352,581561.0688
"141482",Lecythidaceae,Eschweilera,congestiflora,3.6,285432.1054705,581562.047
"141483",Annonaceae,Anaxagorea,dolichocarpa,3.4,285431.9424783,581561.8939
"141484",Annonaceae,Anaxagorea,dolichocarpa,1.4,285431.07860115,581561.63695
"141485",Fabaceae,Inga,loubryana,1.2,285431.397395725,581560.58095
"141600",Lecythidaceae,Lecythis,zabucajo,1.1,285437.1194025,581561.550575
"141601",Moraceae,Brosimum,rubescens,1.6,285437.7233842,581562.1487
"141602",Annonaceae,Oxandra,asbeckii,9.7,285437.63645485,581562.4367
"141603",Annonaceae,Oxandra,asbeckii,0.3,285437.058731525,581563.31105
"141609",Clusiaceae,Tovomita,obovata,2,285438.52570655,581564.68895
"141654",Lecythidaceae,Eschweilera,coriacea,30.87605896,285437.8954352,581562.61835
"141668",Annonaceae,Oxandra,asbeckii,3.7,285437.48432675,581561.5545
"203636",Fabaceae,Inga,brachystachys,2,285611.524288975,581442.21305
"203648",Lecythidaceae,Lecythis,persistens,10.50422624,285613.691009975,581442.64915
"203669",Metteniusaceae,Poraqueiba,guianensis,2,285615.5170305,581447.69075
"204417",Annonaceae,Fusaea,longifolia,1.6,285618.9485632,581449.1311
"204418",Myrtaceae,Eugenia,coffeifolia,1.3,285618.592859275,581449.96655
"204419",Fabaceae,Bocoa,prouacensis,0.9,285617.97035511,581450.9945
"204429",Fabaceae,Vouacapoua,americana,2.5,285623.765394425,581455.69085
"204430",Meliaceae,Trichilia,schomburgkii,1.2,285621.177998425,581453.87435
"204431",Metteniusaceae,Poraqueiba,guianensis,1.9,285620.986261375,581453.81725
"204432",Myrtaceae,Eugenia,exaltata,2.4,285620.29665895,581452.9843
"204433",Lecythidaceae,Lecythis,persistens,7.7,285620.450264975,581452.82085
"204434",Sapindaceae,Talisia,guianensis,1.2,285623.93037655,581453.75265
"204435",Sapotaceae,Chrysophyllum,sanguinolentum,1.2,285624.324175125,581453.13775
"204437",Fabaceae,Inga,gracilifolia,1.2,285622.7005044,581456.1059
"204438",Lacistemataceae,Lacistema,grandifolium,1.4,285623.788170325,581452.14135
"204442",Arecaceae,Astrocaryum,sciophilum,31.8,285621.5565444,581449.4894
"204443",Peraceae,Pogonophora,schomburgkiana,11.93662073,285617.33734735,581449.27885
"204446",Fabaceae,Swartzia,panacoco,12.73239545,285623.774666,581456.0074
"204447",Fabaceae,Eperua,falcata,31.83098862,285623.9881091,581453.56065
"204456",Salicaceae,Casearia,"sp,B CAY-ATDN",1,285617.5694488,581447.4652
"204606",Dichapetalaceae,Tapura,amazonica,1.9,285627.3414208,581456.6512
"204612",Malvaceae,Catostemma,fragrans,1.4,285628.977470425,581460.59005
"204613",Fabaceae,Bocoa,prouacensis,1.3,285630.7310392,581462.0536
"204635",Annonaceae,Oxandra,asbeckii,1.7,285624.987978475,581460.65715
"204665",Clusiaceae,Platonia,insignis,1.4,285629.6539379,581465.28905
"204666",Annonaceae,Oxandra,asbeckii,2,285629.6260523,581464.3394
"204668",Rubiaceae,Faramea,paniculata,1,285629.146681175,581464.19665
"150041",Sapotaceae,Pouteria,speciosa,1.7,285536.334635175,581508.3741
"150043",Lauraceae,Sextonia,rubra,2.7,285534.03770965,581507.32435
"150712",Chrysobalanaceae,Licania,canescens,2.6,285537.002224075,581507.89285
"150759",Myrtaceae,Eugenia,brownsbergii,1.2,285542.21109915,581509.33855
"150760",Melastomataceae,Mouriri,huberi,2.2,285542.21109915,581509.33855
"150761",Fabaceae,Inga,loubryana,4,285541.8076711,581509.6369
"150764",Vochysiaceae,Qualea,rosea,1.6,285540.1099275,581509.027
"152562",Chrysobalanaceae,Hymenopus,heteromorphus,4.8,285590.783544,581528.188
"152563",Moraceae,Trymatococcus,oligandrus,1.2,285591.7819576,581527.6484
"152564",Clusiaceae,Platonia,insignis,1.4,285589.4033388,581526.5221
"152565",Sapindaceae,Talisia,hexaphylla,1.6,285590.43063075,581525.8865
"152566",Meliaceae,Guarea,costata,1.5,285592.06043275,581527.4175
"152567",Annonaceae,Oxandra,asbeckii,7.4,285590.873053575,581524.76305
"152568",Fabaceae,Inga,brachystachys,1.2,285589.4620635,581525.28445
"152569",Annonaceae,Oxandra,asbeckii,5,285588.63689915,581525.24805
"152571",Fabaceae,Swartzia,guianensis,4,285588.236085537,581522.932275
"152577",Fabaceae,Bocoa,prouacensis,22.44084698,285592.1442205,581530.26645
"152578",Lecythidaceae,Lecythis,persistens,12.89155039,285590.055259,581527.1345
"152579",Sapotaceae,Ecclinusa,ramiflora,13.05070533,285590.815304225,581524.95505
"152580",Celastraceae,Monteverdia,oblongata,33.42253805,285589.35781835,581523.8937
"153324",Myristicaceae,Virola,michelii,34.69577759,285596.899674325,581546.42905
"153326",Sapindaceae,Talisia,hexaphylla,2.3,285594.66259405,581525.36795
"153328",Simaroubaceae,Homalolepis,cedron,4.8,285593.6149864,581538.2348
"153337",Lecythidaceae,Lecythis,persistens,2.4,285595.673685025,581543.55405
"153338",Sapotaceae,Pouteria,jariensis,1.2,285596.0472476,581544.39735
"153339",Sapotaceae,Pradosia,cochlearia,2.1,285595.884236875,581544.24425
"153340",Cordiaceae,Cordia,sprucei,1.5,285597.227379025,581544.64395
"153342",Fabaceae,Vouacapoua,americana,4,285596.823257475,581545.98795
"153343",Lecythidaceae,Lecythis,persistens,4.9,285599.379575,581541.31
"153345",Annonaceae,Oxandra,asbeckii,1.4,285596.42337105,581542.1037
"153346",Lecythidaceae,Lecythis,persistens,1.5,285596.16529,581540.8764
"153347",Lecythidaceae,Lecythis,persistens,3.9,285595.3791364,581540.0149
"153348",Meliaceae,Guarea,costata,1.2,285596.945583375,581537.23875
"153349",Lecythidaceae,Eschweilera,pedicellata,1,285597.636652925,581537.02605
"153350",Chrysobalanaceae,Licania,canescens,1.5,285598.365053275,581538.07955
"153350",Chrysobalanaceae,Licania,canescens,1,285598.365053275,581538.07955
"153351",Sapotaceae,Pouteria,bangii,0.9,285595.65003905,581537.37615
"153352",Lecythidaceae,Eschweilera,sagotiana,5.9,285596.159458875,581536.37725
"153353",Celastraceae,Cheiloclinium,cognatum,1,285594.5956609,581536.01645
"153357",Chrysobalanaceae,Licania,membranacea,3.9,285595.99623745,581525.4511
"153358",Annonaceae,Oxandra,asbeckii,4.1,285595.9673666,581525.5471
"153359",Fabaceae,Bocoa,prouacensis,5.2,285595.3331378,581526.61345
"153360",Sapotaceae,Manilkara,bidentata,1.4,285595.429064,581526.642
"153361",Malvaceae,Eriotheca,globosa,7.4,285595.3797083,581528.1962
"153362",Calophyllaceae,Caraipa,densifolia,2.8,285596.1368919,581529.1537
"153363",Chrysobalanaceae,Hymenopus,heteromorphus,1.7,285597.6735544,581527.5192
"153365",Sapotaceae,Pouteria,guianensis,1.2,285598.2500232,581526.64485
"153366",Annonaceae,Oxandra,asbeckii,1,285598.1540976,581526.6163
"153367",Lecythidaceae,Lecythis,persistens,2.3,285596.14529785,581530.5159
"153368",Lecythidaceae,Gustavia,hexapetala,1.4,285597.1045861,581530.8014
"153370",Sapotaceae,Chrysophyllum,sanguinolentum,2.6,285597.53671595,581530.40705
"153371",Clusiaceae,Symphonia,"sp,1",1.2,285596.9229552,581530.0152
"153372",Clusiaceae,Tovomita,"sp,9 CAY-ATDN",1,285595.61814695,581529.83605
"153373",Lauraceae,Licaria,debilis,4.1,285595.46356355,581531.04515
"153374",Sapindaceae,Cupania,scrobiculata,3.3,285595.34808345,581531.42915
"153375",Clusiaceae,Tovomita,"sp,9 CAY-ATDN",2.5,285596.0959729,581532.0701
"153376",Celastraceae,Cheiloclinium,cognatum,2.1,285594.972773125,581532.67715
"153377",Moraceae,Trymatococcus,oligandrus,1,285593.6017942,581531.3278
"153378",Rhizophoraceae,Cassipourea,guianensis,7.6,285592.3928904,581531.1772
"153379",Peraceae,Pogonophora,schomburgkiana,1.4,285592.6806807,581531.26285
"153380",Celastraceae,Maytenus,oblongata,1.3,285592.4888205,581531.20575
"153381",Lecythidaceae,Eschweilera,sagotiana,2.7,285593.7909094,581534.52185
"153382",Celastraceae,Cheiloclinium,cognatum,2.6,285594.529497125,581534.84625
"153383",Annonaceae,Anaxagorea,dolichocarpa,5.2,285594.644976625,581534.46225
"153384",Chrysobalanaceae,Licania,membranacea,1.1,285596.8802802,581535.0229
"153385",Annonaceae,Anaxagorea,dolichocarpa,1.5,285597.9737285,581535.5575
"153386",Annonaceae,Anaxagorea,dolichocarpa,5.4,285601.074996925,581533.23815
"153387",Sapotaceae,Pouteria,"cf,speciosa",1.2,285601.479114275,581531.89415
"153391",Sapindaceae,Talisia,guianensis,4.9,285600.290656175,581530.28535
"153394",Annonaceae,Oxandra,asbeckii,2.1,285599.1701858,581527.75545
"153395",Annonaceae,Oxandra,asbeckii,17.82535363,285595.594972,581534.4312
"153396",Arecaceae,Oenocarpus,bataua,15.91549431,285595.3928876,581535.1032
"153408",Sapindaceae,Talisia,megaphylla,1.2,285602.0724945,581533.7442
"153410",Olacaceae,Heisteria,densifrons,1.7,285601.8500616,581535.8744
"153410",Olacaceae,Heisteria,densifrons,5.1,285601.8500616,581535.8744
"153411",Annonaceae,Fusaea,longifolia,2.7,285601.570756825,581537.15095
"153412",Chrysobalanaceae,Hirtella,racemosa,1.5,285601.7337575,581537.30405
"153450",Cordiaceae,Cordia,nodosa,3,285601.7906434,581538.1577
"153450",Cordiaceae,Cordia,nodosa,1.7,285601.7906434,581538.1577
"153451",Euphorbiaceae,Glycydendron,amazonicum,3,285602.5581082,581538.3861
"153452",Chrysobalanaceae,Licania,membranacea,1.15,285601.35768415,581539.5977
"153453",Elaeocarpaceae,Sloanea,"sp,17 CAY-ATDN",2.6,285600.85849025,581539.8675
"153454",Annonaceae,Anaxagorea,dolichocarpa,8.1,285601.990185975,581540.62265
"153455",Sapotaceae,Pouteria,bangii,1.1,285601.18450045,581540.1737
"153456",Rhizophoraceae,Cassipourea,guianansis,2.4,285603.0641649,581541.5698
"153457",Chrysobalanaceae,Hymenopus,latistipulus,8.1,285604.16701685,581542.42095
"153458",Calophyllaceae,Caraipa,densifolia,1.1,285600.98162115,581541.89135
"153459",Violaceae,Paypayrola,hulkiana,1,285603.447906,581541.684
"153460",Chrysobalanaceae,Couepia,habrantha,1.9,285602.5344817,581544.0269
"153462",Olacaceae,Minquartia,guianensis,5.8,285602.50561955,581544.1229
"153463",Apocynaceae,Tabernaemontana,macrocalyx,4,285600.0588064,581543.9177
"153464",Annonaceae,Oxandra,asbeckii,1.6,285599.9705715,581546.297
"153465",Violaceae,Rinorea,flavescens,5.6,285603.099147825,581545.97295
"153488",Sapotaceae,Pradosia,cochlearia,57.29577951,285599.319339475,581544.63895
"153492",Vochysiaceae,Qualea,rosea,28.48873481,285604.21701355,581539.8211
"153494",Clusiaceae,Symphonia,"sp,1",7,285600.0656968,581547.3712
"153497",Rubiaceae,Coussarea,micrococca,1.1,285599.947831625,581550.89215
"153507",Violaceae,Rinorea,flavescens,2.8,285599.94545975,581554.0291
"153508",Melastomataceae,Mouriri,huberi,4.5,285599.82065295,581554.09655
"153531",Annonaceae,Anaxagorea,dolichocarpa,6.8,285600.39947825,581550.08525
"153532",Clusiaceae,Tovomita,"sp,11 CAY-ATDN",6.4,285601.9938535,581548.25875
"192407",Burseraceae,Protium,sagotianum,2.1,285513.375467625,581415.70225
"192408",Linaceae,Hebepetalum,humiriifolium,1,285519.7333513,581416.4449
"192411",Anacardiaceae,Anacardium,spruceanum,2.9,285516.1844804,581416.4342
"192412",Burseraceae,Protium,subserratum,1.2,285516.1844804,581416.4342
"192413",Lecythidaceae,Lecythis,persistens,7.6,285515.932925,581417.61475
"192414",Annonaceae,Oxandra,asbeckii,7.6,285516.87355115,581417.26715
"192417",Clusiaceae,Symphonia,"sp,1",1.1,285519.304571863,581417.52035
"192418",Clusiaceae,Symphonia,"sp,1",1,285519.376944925,581417.28035
"192419",Vochysiaceae,Ruizterania,albiflora,1.4,285520.63219675,581417.96805
"192423",Lecythidaceae,Lecythis,poiteaui,1.8,285517.3946696,581415.53915
"192450",Malvaceae,Catostemma,fragrans,4,285514.49495,581417.1865
"192453",Fabaceae,Recordoxylon,speciosum,39.47042589,285513.823895,581416.98665
"192455",Anacardiaceae,Thyrsodium,guianense,15.43802948,285512.7134196,581415.81895
"192458",Lecythidaceae,Eschweilera,congestiflora,1.5,285513.090430581,581416.820525
"192459",Myristicaceae,Virola,michelii,1.9,285512.659037912,581416.69205
"192460",Melastomataceae,Miconia,plukenetii,2.2,285512.686047475,581417.6417
"192461",Lecythidaceae,Lecythis,persistens,1.8,285512.580206644,581417.819425
"192462",Fabaceae,Dicorynia,guianensis,3.5,285514.09669385,581419.8927
"192463",Melastomataceae,Miconia,plukenetii,2.1,285512.392005725,581418.443425
"192467",Cordiaceae,Cordia,nodosa,2.1,285513.265420156,581420.743675
"192468",Clusiaceae,Symphonia,"sp,1",1.3,285513.0582453,581421.2574
"192469",Annonaceae,Fusaea,longifolia,1.4,285514.15076,581421.792
"192470",Melastomataceae,Mouriri,crassifolia,1,285512.832088688,581421.66085
"192471",Chrysobalanaceae,Licania,alba,1.1,285514.701525656,581422.217575
"192473",Clusiaceae,Tovomita,obovata,1.1,285515.413431875,581421.0695
"192475",Salicaceae,Casearia,"sp,B CAY-ATDN",1.4,285513.4996234,581421.1796
"192476",Annonaceae,Unonopsis,rufescens,3,285514.112795775,581421.57145
"192478",Myristicaceae,Iryanthera,sagotiana,2.1,285512.755201394,581421.742575
"192479",Olacaceae,Heisteria,densifrons,6.7,285513.4417182,581421.3716
"192483",Myrtaceae,Eugenia,cupulata,1.7,285514.0781164,581424.8044
"192484",Annonaceae,Oxandra,asbeckii,1.1,285514.9509176,581424.855075
"192485",Malvaceae,Catostemma,fragrans,2.9,285512.9656359,581424.68235
"192486",Clusiaceae,Tovomita,"sp,9 CAY-ATDN",1.9,285513.280294125,581425.71765
"192488",Fabaceae,Vouacapoua,americana,3.3,285515.008819125,581424.663075
"192489",Sapotaceae,Ecclinusa,ramiflora,1.8,285515.4385722,581423.0648
"192490",Annonaceae,Oxandra,asbeckii,2.1,285516.727151606,581426.587175
"192492",Sapotaceae,Pouteria,jariensis,2.1,285518.278369,581425.4275
"192494",Apocynaceae,Couma,guianensis,1.8,285517.332456875,581423.36725
"192495",Lecythidaceae,Eschweilera,sagotiana,1.9,285515.750621262,581422.896175
"192496",Chrysobalanaceae,Leptobalanus,sprucei,1.5,285513.403755325,581421.15105
"192497",Linaceae,Hebepetalum,humiriifolium,1,285515.8365235,581423.131
"192498",Annonaceae,Oxandra,asbeckii,1.4,285515.67563825,581421.93225
"192500",Sapotaceae,Chrysophyllum,sanguinolentum,4.5,285515.704589125,581421.83625
"192503",Clusiaceae,Tovomita,"sp,2 CAY-ATDN",5.8,285517.1634895,581421.329125
"192504",Fabaceae,Swartzia,arborescens,1,285519.23648575,581420.691025
"192505",Chrysobalanaceae,Hymenopus,heteromorphus,1.7,285519.369380225,581421.46295
"192506",Myrtaceae,Myrcia,magnolifolia,1.6,285517.367089,581420.1343
"192507",Sapotaceae,Pouteria,speciosa,3.5,285516.773612975,581422.1023
"192508",Annonaceae,Guatteria,ouregou,2.1,285518.63139295,581421.13855
"192509",Annonaceae,Unonopsis,stipitata,1.4,285516.899632,581418.739625
"192510",Myristicaceae,Virola,michelii,1.9,285516.523273062,581419.987625
"192511",Chrysobalanaceae,Licania,alba,2.2,285519.314311225,581420.086475
"192512",Lauraceae,Ocotea,nigra,2.1,285518.087985375,581419.302775
"192512",Lauraceae,Ocotea,nigra,5.2,285518.087985375,581419.302775
"192513",Sapotaceae,Pouteria,torta,1.7,285518.177445175,581420.2187
"192514",Annonaceae,Unonopsis,stipitata,3.7,285517.139296,581418.811
"192515",Vochysiaceae,Ruizterania,albiflora,4,285517.965072487,581418.324575
"192516",Annonaceae,Unonopsis,stipitata,2.1,285516.194158281,581419.000325
"192517",Annonaceae,Oxandra,asbeckii,10.66338119,285513.563315525,581417.85065
"192518",Chrysobalanaceae,Licania,ovalifolia,39.31127094,285513.609007731,581421.682975
"192520",Lecythidaceae,Eschweilera,coriacea,24.03239641,285517.85691575,581425.09275
"192527",Annonaceae,Oxandra,asbeckii,1,285513.748517975,581429.3619
"192544",Sapotaceae,Pouteria,singularis,1.6,285514.21842275,581437.5053
"192545",Lecythidaceae,Gustavia,hexapetala,1,285515.7200397,581434.6046
"192546",Melastomataceae,Mouriri,huberi,2.2,285515.554571369,581433.247575
"192547",Chrysobalanaceae,Hymenopus,heteromorphus,7.2,285515.085149637,581432.89855
"192548",Lauraceae,Rhodostemonodaphne,rufovirgata,2.1,285515.583519881,581433.151575
"192549",Annonaceae,Oxandra,asbeckii,2.1,285515.675809487,581432.499025
"192550",Fabaceae,Vouacapoua,americana,6,285516.011374525,581432.59895
"192551",Chrysobalanaceae,Leptobalanus,sprucei,2,285514.794872987,581431.608975
"192552",Clusiaceae,Tovomita,obovata,1.3,285514.785846175,581431.292425
"192553",Meliaceae,Guarea,costata,3.1,285514.8736304,581430.4816
"192554",Euphorbiaceae,Conceveiba,guianensis,10,285516.438433125,581429.79675
"192555",Annonaceae,Oxandra,asbeckii,5.7,285516.64916875,581429.964125
"192557",Metteniusaceae,Poraqueiba,guianensis,2.5,285515.24095075,581428.91705
"192558",Melastomataceae,Mouriri,huberi,1,285516.0259897,581429.77855
"192560",Myristicaceae,Iryanthera,hostmannii,5.9,285513.610161187,581428.954525
"192561",Myristicaceae,Iryanthera,sagotiana,1.4,285513.326854225,581431.79955
"192607",Myristicaceae,Iryanthera,hostmannii,5.9,285511.936881575,581447.49715
"192610",Myristicaceae,Iryanthera,hostmannii,1.2,285511.80848475,581444.1111
"192611",Sapindaceae,Talisia,guianensis,1.1,285512.333112,581445.8366
"192612",Sapotaceae,Pouteria,bangii,1.4,285513.3390912,581441.1144
"192613",Ochnaceae,Quiina,obovata,5.5,285512.35131805,581440.9249
"192614",Lecythidaceae,Lecythis,persistens,1.2,285513.97949105,581442.4559
"192615",Lecythidaceae,Eschweilera,congestiflora,4.3,285512.7040605,581442.18075
"192616",Chrysobalanaceae,Leptobalanus,sprucei,0.9,285512.23552145,581441.3089
"192617",Sapotaceae,Pradosia,cochlearia,1.6,285512.870556875,581440.24255
"192618",Myristicaceae,Iryanthera,hostmannii,1.1,285511.965943325,581441.85635
"192619",Myristicaceae,Iryanthera,sagotiana,1.9,285513.7823535,581439.99095
"192620",Myrtaceae,Eugenia,coffeifolia,1.3,285513.5507669,581440.75895
"192621",Sapotaceae,Manilkara,bidentata,4,285513.927095125,581439.51095
"192622",Annonaceae,Oxandra,asbeckii,2.3,285513.0713564,581440.6162
"192623",Clusiaceae,Tovomita,obovata,1.4,285513.561642025,581440.02985
"192624",Annonaceae,Duguetia,calycina,1.1,285513.494709,581439.9053
"192625",Melastomataceae,Mouriri,crassifolia,1,285512.84530375,581438.24725
"192634",Fabaceae,Recordoxylon,speciosum,13.20986028,285514.10432185,581442.38845
"192635",Putranjivaceae,Drypetes,variabilis,11.77746579,285513.64222,581437.856825
"192673",Sapindaceae,Talisia,sylvatica,2.9,285507.06809725,581455.6725
"192674",Fabaceae,Swartzia,guianensis,3.7,285508.1790261,581456.8402
"192675",Chrysobalanaceae,Hymenopus,heteromorphus,1,285509.387659,581456.9908
"192676",Fabaceae,Tachigali,guianensis,3.1,285509.630089,581455.4937
"192677",Lecythidaceae,Couratari,multiflora,2.2,285508.853893375,581454.94875
"192679",Violaceae,Paypayrola,hulkiana,1.3,285509.4980014,581454.19895
"192679",Violaceae,Paypayrola,hulkiana,2.3,285509.4980014,581454.19895
"192681",Fabaceae,Inga,brachystachys,2.3,285511.537035,581451.249
"192687",Lecythidaceae,Lecythis,zabucajo,51.24789168,285510.60708275,581450.8675
"192708",Lecythidaceae,Lecythis,persistens,7.7,285501.2273087,581465.3371
"192709",Simaroubaceae,Homalolepis,cedron,6.3,285502.4396536,581463.3964
"192711",Lecythidaceae,Eschweilera,sagotiana,7.1,285503.621217875,581462.59735
"192712",Violaceae,Paypayrola,hulkiana,2.9,285504.56392285,581461.2041
"192717",Sapindaceae,Talisia,guianensis,1.1,285504.9439176,581463.4096
"192718",Cordiaceae,Cordia,sprucei,3,285505.40352205,581463.9649
"192719",Celastraceae,Maytenus,oblongata,1.8,285506.43853475,581464.6915
"192720",Lecythidaceae,Eschweilera,coriacea,4,285506.337215875,581465.0275
"192721",Sapotaceae,Pouteria,cicatricata,1.1,285503.66466375,581465.22575
"192722",Burseraceae,Protium,opacum,2.4,285508.1610134,581461.7519
"192723",Violaceae,Paypayrola,hulkiana,2.1,285505.7907071,581461.9878
